"user","tournament","selectedCategories","completedCategories","categoryAttempts","categoryAttempts.$*","askedQuestions","askedQuestions.$*","categoryScores","categoryScores.$*","registrationDate","totalScore","sendTourFeedback","_id","__v"
"65fe496b205cf6d5f81e91fb","673a5248adf4719199a6bef4","[""environment"",""lifestyle"",""science"",""current affairs""]","[""environment"",""lifestyle"",""science"",""current affairs""]","{""environment"":2,""lifestyle"":2,""science"":2,""current affairs"":2}",,"{""environment"":[""673e20bed93f8c441d245a8e"",""673e20c0d93f8c441d245aca"",""673ccd7cd93f8c441df8ff9e"",""673f70e9038d008079f2afa3"",""673f70e8038d008079f2af85"",""673e20c1d93f8c441d245ad6"",""673ccd7dd93f8c441df8ffcd"",""6740c141d59f3dd47dd563d6"",""673ccd7cd93f8c441df8ffa4"",""6740c142d59f3dd47dd563f8""],""lifestyle"":[""673ccef6d93f8c441df9047d"",""673ccef7d93f8c441df90489"",""673e1ff2d93f8c441d245977"",""673b7c77adf4719199cdf92b"",""673f72e7038d008079f2b301"",""673f72e5038d008079f2b2cb"",""673f72e6038d008079f2b2dd"",""6740c247d59f3dd47dd56753"",""6740c247d59f3dd47dd56759"",""6740c245d59f3dd47dd5672e""],""science"":[""673e211dd93f8c441d245b79"",""673f70ba038d008079f2aeeb"",""673f70b8038d008079f2aec1"",""673cccfbd93f8c441df8fe77"",""673cccfdd93f8c441df8fe9e"",""673b7c2badf4719199cdf879"",""673f70b7038d008079f2aea9"",""673cccfad93f8c441df8fe51"",""673cccfbd93f8c441df8fe6f"",""673e211dd93f8c441d245b8c""],""current affairs"":[""67407cb3d59f3dd47dcf2875"",""67407cb2d59f3dd47dcf2869"",""67407cb1d59f3dd47dcf280c"",""67407caed59f3dd47dcf27ee"",""67407cb9d59f3dd47dcf29aa"",""67407cb2d59f3dd47dcf2813"",""67407cb4d59f3dd47dcf2881"",""67407cb9d59f3dd47dcf29a4"",""67407cafd59f3dd47dcf27fa"",""67407cb6d59f3dd47dcf28e4""]}",,"{""environment"":17,""lifestyle"":39,""science"":61,""current affairs"":45}",,"2024-11-18T15:34:28.544Z",162,false,"673b5e84adf4719199cb0450",12
"6613f494ce72abb1ce9abddf","673a5248adf4719199a6bef4","[""crime"",""entertainment"",""science"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-19T06:30:08.936Z",0,true,"673c3070b72ac91665c1ee70",0
"6613f4acce72abb1ce9abe3a","673a5248adf4719199a6bef4","[""politics"",""health"",""science"",""current affairs""]","[]","{""politics"":1}",,"{""politics"":[""673b7a44adf4719199cdf2ef"",""6740c021d59f3dd47dd55fcd"",""673e1e9cd93f8c441d245711"",""6740c022d59f3dd47dd55fe5"",""673e1e9ad93f8c441d2456f3""]}",,"{""politics"":31}",,"2024-11-19T06:30:10.479Z",31,true,"673c3072b72ac91665c1ee7a",1
"6613f49dce72abb1ce9abe04","673a5248adf4719199a6bef4","[""tourism"",""entertainment"",""technology"",""current affairs""]","[""tourism""]","{""tourism"":2,""entertainment"":1}",,"{""tourism"":[""673f7344038d008079f2b31c"",""6740c26bd59f3dd47dd56816"",""673f7344038d008079f2b316"",""673ccf21d93f8c441df90546"",""673ccf22d93f8c441df90552"",""673e2026d93f8c441d2459e2"",""673e2028d93f8c441d245a18"",""6740c268d59f3dd47dd567c2"",""673ccf1fd93f8c441df90503"",""673ccf21d93f8c441df90539""],""entertainment"":[""673b7a8badf4719199cdf441"",""673e1f97d93f8c441d2458ba"",""673b7a8badf4719199cdf434"",""673cce6cd93f8c441df90244"",""673cce6cd93f8c441df90250""]}",,"{""tourism"":21,""entertainment"":0}",,"2024-11-19T06:30:06.353Z",21,true,"673c306eb72ac91665c1ee60",3
"6613f4adce72abb1ce9abe3d","673a5248adf4719199a6bef4","[""food"",""business"",""sports"",""current affairs""]","[""food""]","{""food"":2}",,"{""food"":[""6740c211d59f3dd47dd566c7"",""673e2196d93f8c441d245c97"",""673cce9fd93f8c441df9030c"",""673cce9fd93f8c441df902fa"",""673f72b7038d008079f2b26a"",""673f72b8038d008079f2b282"",""673e2197d93f8c441d245caa"",""6740c210d59f3dd47dd566af"",""673b7ca2adf4719199cdfa20"",""673b7c9fadf4719199cdf9d8""]}",,"{""food"":3}",,"2024-11-19T06:30:07.391Z",3,true,"673c306fb72ac91665c1ee66",2
"6613f4bece72abb1ce9abe79","673a5248adf4719199a6bef4","[""education"",""food"",""science"",""current affairs""]","[]","{""education"":1}",,"{""education"":[""673ccde1d93f8c441df90160"",""673f71cb038d008079f2b1d4"",""673b79f0adf4719199cdf1a9"",""673e20efd93f8c441d245b3e"",""673e20efd93f8c441d245b38""]}",,"{""education"":0}",,"2024-11-19T06:30:08.052Z",0,true,"673c3070b72ac91665c1ee6a",1
"6613f4b7ce72abb1ce9abe5e","673a5248adf4719199a6bef4","[""education"",""food"",""tourism"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-19T06:30:08.500Z",0,true,"673c3070b72ac91665c1ee6d",0
"6613f49dce72abb1ce9abe07","673a5248adf4719199a6bef4","[""health"",""food"",""sports"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-19T06:30:09.373Z",0,true,"673c3071b72ac91665c1ee73",0
"6613f496ce72abb1ce9abde9","673a5248adf4719199a6bef4","[""business"",""tourism"",""world"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-19T06:30:10.918Z",0,true,"673c3072b72ac91665c1ee7d",0
"6613f49ece72abb1ce9abe0a","673a5248adf4719199a6bef4","[""entertainment"",""education"",""politics"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-19T06:30:05.878Z",0,true,"673c306db72ac91665c1ee5d",0
"6613f497ce72abb1ce9abdec","673a5248adf4719199a6bef4","[""lifestyle"",""tourism"",""science"",""current affairs""]","[""lifestyle""]","{""lifestyle"":2}",,"{""lifestyle"":[""673ccef6d93f8c441df90471"",""673ccef7d93f8c441df904a2"",""673e1ff1d93f8c441d24596b"",""673e1ff3d93f8c441d2459a2"",""6740c245d59f3dd47dd56728"",""673ccef7d93f8c441df904a8"",""6740c246d59f3dd47dd56747"",""673ccef6d93f8c441df90483"",""673e1ff4d93f8c441d2459a8"",""673e1ff2d93f8c441d245977""]}",,"{""lifestyle"":8}",,"2024-11-19T06:30:06.890Z",8,true,"673c306eb72ac91665c1ee63",2
"6613f4d2ce72abb1ce9abecd","673a5248adf4719199a6bef4","[""education"",""sports"",""food"",""current affairs""]","[]","{""education"":1}",,"{""education"":[""673b79f3adf4719199cdf1ea"",""673b79f0adf4719199cdf1a2"",""673e20ecd93f8c441d245af6"",""673e20efd93f8c441d245b3e"",""673f71cb038d008079f2b1d4""]}",,"{""education"":14}",,"2024-11-19T06:30:05.244Z",14,true,"673c306db72ac91665c1ee5a",1
"6613f4b9ce72abb1ce9abe67","673a5248adf4719199a6bef4","[""environment"",""health"",""business"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-19T06:30:09.808Z",0,true,"673c3071b72ac91665c1ee76",0
"6613f4b0ce72abb1ce9abe46","673a5248adf4719199a6bef4","[""sports"",""crime"",""education"",""current affairs""]","[""sports""]","{""sports"":2}",,"{""sports"":[""673ccc46d93f8c441df8fd67"",""673ccc44d93f8c441df8fd43"",""673f6fa4038d008079f2ac23"",""6740c0b4d59f3dd47dd561da"",""673f6fa4038d008079f2ac31"",""673ccc45d93f8c441df8fd55"",""6740c0b6d59f3dd47dd56213"",""673f6fa3038d008079f2ac05"",""6740c0b5d59f3dd47dd561f8"",""6740c0b2d59f3dd47dd561b5""]}",,"{""sports"":22}",,"2024-11-20T06:30:06.421Z",22,true,"673d81eed93f8c441d13236b",2
"6613f4d3ce72abb1ce9abed0","673a5248adf4719199a6bef4","[""entertainment"",""crime"",""environment"",""current affairs""]","[]","{""entertainment"":1}",,"{""entertainment"":[""673b7a89adf4719199cdf40a"",""673cce6dd93f8c441df9026e"",""673cce6ed93f8c441df9027a"",""673cce6ed93f8c441df9028d"",""673e1f99d93f8c441d2458f6""]}",,"{""entertainment"":0}",,"2024-11-20T06:30:07.991Z",0,true,"673d81efd93f8c441d132375",1
"6613f4abce72abb1ce9abe34","673a5248adf4719199a6bef4","[""health"",""science"",""politics"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-20T06:30:05.050Z",0,true,"673d81edd93f8c441d132362",0
"6613f4c9ce72abb1ce9abea6","673a5248adf4719199a6bef4","[""sports"",""business"",""technology"",""current affairs""]","[]","{""sports"":1}",,"{""sports"":[""673e1f36d93f8c441d2457f7"",""6740c0b2d59f3dd47dd561af"",""6740c0b2d59f3dd47dd561a9"",""673e1f37d93f8c441d245821"",""6740c0b5d59f3dd47dd561f8""]}",,"{""sports"":14}",,"2024-11-20T06:30:04.148Z",14,true,"673d81ecd93f8c441d13235d",1
"6613f4a6ce72abb1ce9abe25","673a5248adf4719199a6bef4","[""sports"",""entertainment"",""science"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-20T06:30:06.862Z",0,true,"673d81eed93f8c441d13236e",0
"6613f4cdce72abb1ce9abeb8","673a5248adf4719199a6bef4","[""food"",""world"",""health"",""current affairs""]","[""food""]","{""food"":2}",,"{""food"":[""6740c20ed59f3dd47dd56684"",""673f72b7038d008079f2b263"",""673ccea2d93f8c441df9034e"",""673f72b7038d008079f2b257"",""673f72ba038d008079f2b2ac"",""6740c20fd59f3dd47dd56696"",""6740c20fd59f3dd47dd56690"",""673cce9fd93f8c441df90306"",""673b7c9fadf4719199cdf9cc"",""673ccea1d93f8c441df9033c""]}",,"{""food"":3}",,"2024-11-20T06:30:07.321Z",3,true,"673d81efd93f8c441d132371",2
"6613f4c3ce72abb1ce9abe91","673a5248adf4719199a6bef4","[""business"",""health"",""technology"",""current affairs""]","[""business""]","{""business"":2}",,"{""business"":[""673e1ce2d93f8c441d2452d6"",""673f6f45038d008079f2aac6"",""673e1ce0d93f8c441d2452a0"",""673b7a67adf4719199cdf39c"",""673f6f44038d008079f2aaa2"",""673f6f43038d008079f2aa82"",""673ccbf8d93f8c441df8fce4"",""6740c049d59f3dd47dd560a6"",""673ccbf5d93f8c441df8fc9c"",""673b7a66adf4719199cdf381""]}",,"{""business"":15}",,"2024-11-20T06:30:08.441Z",15,true,"673d81f0d93f8c441d132378",2
"6613f4cace72abb1ce9abeac","673a5248adf4719199a6bef4","[""world"",""science"",""politics"",""current affairs""]","[]","{""world"":1}",,"{""world"":[""673e2065d93f8c441d245a86"",""673ccb7dd93f8c441df8fbd5"",""673e2064d93f8c441d245a62"",""6740bfe1d59f3dd47dd55e61"",""6740bfdfd59f3dd47dd55e29""]}",,"{""world"":20}",,"2024-11-20T06:30:03.701Z",20,true,"673d81ebd93f8c441d13235a",1
"6613f4d1ce72abb1ce9abec7","673a5248adf4719199a6bef4","[""tourism"",""health"",""world"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-20T06:30:05.504Z",0,true,"673d81edd93f8c441d132365",0
"6613f4acce72abb1ce9abe37","673a5248adf4719199a6bef4","[""business"",""world"",""science"",""current affairs""]","[""business""]","{""business"":2}",,"{""business"":[""673e1ce0d93f8c441d24528e"",""673f6f43038d008079f2aa8e"",""673f6f43038d008079f2aa94"",""6740c047d59f3dd47dd56064"",""673f6f46038d008079f2aad2"",""673f6f44038d008079f2aaa2"",""673ccbf4d93f8c441df8fc90"",""673b7a65adf4719199cdf37b"",""6740c048d59f3dd47dd5608e"",""673f6f45038d008079f2aac6""]}",,"{""business"":24}",,"2024-11-20T06:30:05.953Z",24,true,"673d81edd93f8c441d132368",2
"667d9d31ede918c194e96af9","673a5248adf4719199a6bef4","[""health"",""food"",""entertainment"",""current affairs""]","[""food"",""health"",""current affairs"",""entertainment""]","{""food"":2,""health"":2,""current affairs"":2,""entertainment"":2}",,"{""food"":[""673b7ca1adf4719199cdfa0e"",""673b7c9fadf4719199cdf9d2"",""673e2198d93f8c441d245cc8"",""673b7ca1adf4719199cdfa08"",""673ccea2d93f8c441df90348"",""673f72b8038d008079f2b276"",""673e2198d93f8c441d245cce"",""673e2196d93f8c441d245c97"",""6740c20fd59f3dd47dd566a2"",""673b7c9fadf4719199cdf9de""],""health"":[""673b7b28adf4719199cdf5a4"",""6740c0d5d59f3dd47dd56261"",""6740c0d7d59f3dd47dd5628b"",""6740c0d6d59f3dd47dd56285"",""673e1d9cd93f8c441d24549d"",""673f7017038d008079f2ad2c"",""673e1d9ad93f8c441d245473"",""673f7016038d008079f2ad1d"",""673cccc5d93f8c441df8fd94"",""673cccc7d93f8c441df8fde9""],""current affairs"":[""67407cb3d59f3dd47dcf2875"",""67407cb4d59f3dd47dcf287b"",""67407cb6d59f3dd47dcf28ea"",""67407cbbd59f3dd47dcf29bd"",""67407cb5d59f3dd47dcf2887"",""67407cb2d59f3dd47dcf2813"",""67407cb0d59f3dd47dcf2800"",""67407cb8d59f3dd47dcf28fd"",""67407caed59f3dd47dcf27ee"",""67407cb2d59f3dd47dcf2869""],""entertainment"":[""673cce6ed93f8c441df90281"",""673cce6dd93f8c441df90268"",""673b7a89adf4719199cdf404"",""673f71fd038d008079f2b217"",""673cce6ed93f8c441df90287"",""673e1f99d93f8c441d2458e4"",""673b7a8badf4719199cdf42e"",""673e1f98d93f8c441d2458cc"",""673f71ff038d008079f2b241"",""673b7a89adf4719199cdf40a""]}",,"{""food"":46,""health"":24,""current affairs"":104,""entertainment"":10}",,"2024-11-20T16:14:12.210Z",184,false,"673e0ad4d93f8c441d218a3d",12
"6613f4cfce72abb1ce9abec1","673a5248adf4719199a6bef4","[""world"",""sports"",""business"",""current affairs""]","[""world""]","{""world"":2}",,"{""world"":[""673e2065d93f8c441d245a86"",""6740bfded59f3dd47dd55e15"",""673f6ee2038d008079f2a904"",""673f6ee4038d008079f2a946"",""673b7bc0adf4719199cdf705"",""6740bfdfd59f3dd47dd55e3e"",""6740bfe1d59f3dd47dd55e61"",""6740bfe0d59f3dd47dd55e4b"",""673e2064d93f8c441d245a74"",""673f6ee3038d008079f2a91c""]}",,"{""world"":6}",,"2024-11-21T06:30:06.177Z",6,true,"673ed36ed93f8c441d3bb2fb",2
"6613f49bce72abb1ce9abdfe","673a5248adf4719199a6bef4","[""science"",""politics"",""food"",""current affairs""]","[]","{""science"":1}",,"{""science"":[""6740c0f5d59f3dd47dd562f3"",""673f70b8038d008079f2aeb5"",""673cccfad93f8c441df8fe4b"",""673e211fd93f8c441d245baa"",""6740c0f6d59f3dd47dd56317""]}",,"{""science"":5}",,"2024-11-21T06:30:04.611Z",5,true,"673ed36cd93f8c441d3bb2f1",1
"6613f4b8ce72abb1ce9abe61","673a5248adf4719199a6bef4","[""sports"",""environment"",""world"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-21T06:30:05.067Z",0,true,"673ed36dd93f8c441d3bb2f4",0
"6613f4b2ce72abb1ce9abe4f","673a5248adf4719199a6bef4","[""lifestyle"",""technology"",""sports"",""current affairs""]","[]","{""lifestyle"":1}",,"{""lifestyle"":[""673b7c78adf4719199cdf955"",""6740c247d59f3dd47dd56759"",""673f72e5038d008079f2b2c5"",""673f72e6038d008079f2b2ef"",""6740c248d59f3dd47dd5676d""]}",,"{""lifestyle"":0}",,"2024-11-21T06:30:07.306Z",0,true,"673ed36fd93f8c441d3bb301",1
"6613f4d4ce72abb1ce9abed6","673a5248adf4719199a6bef4","[""lifestyle"",""sports"",""politics"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-21T06:30:07.747Z",0,true,"673ed36fd93f8c441d3bb304",0
"6613f4dcce72abb1ce9abef4","673a5248adf4719199a6bef4","[""science"",""environment"",""education"",""current affairs""]","[]","{""science"":1}",,"{""science"":[""673f70ba038d008079f2aee5"",""673e211cd93f8c441d245b50"",""6740c0f7d59f3dd47dd56335"",""6740c0f5d59f3dd47dd562f3"",""673b7c2dadf4719199cdf89d""]}",,"{""science"":29}",,"2024-11-21T06:30:05.516Z",29,true,"673ed36dd93f8c441d3bb2f7",1
"65b1ebbc90ba2e3794e9696d","673a5248adf4719199a6bef4","[""world"",""technology"",""science"",""current affairs""]","[]","{""current affairs"":1,""science"":1,""world"":1,""technology"":1}",,"{""current affairs"":[""67407cbbd59f3dd47dcf29bd"",""67407cb4d59f3dd47dcf2881"",""67407cb6d59f3dd47dcf28ea"",""67407cb3d59f3dd47dcf2875"",""67407cafd59f3dd47dcf27f4""],""science"":[""673cccfcd93f8c441df8fe8c"",""6740c0f5d59f3dd47dd562f3"",""673b7c2badf4719199cdf855"",""673b7c2badf4719199cdf873"",""673f70ba038d008079f2aef1""],""world"":[""673ccb7bd93f8c441df8fb99"",""673f6ee3038d008079f2a92e"",""6740bfdfd59f3dd47dd55e37"",""673ccb7ad93f8c441df8fb8d"",""673b7bc2adf4719199cdf742""],""technology"":[""673f6f73038d008079f2ab5a"",""673f6f72038d008079f2ab3b"",""673b7cc8adf4719199cdfab7"",""673e1e16d93f8c441d2455cd"",""673b7cc8adf4719199cdfab1""]}",,"{""current affairs"":55,""science"":86,""world"":23,""technology"":40}",,"2024-11-21T06:38:05.441Z",204,false,"673ed54dd93f8c441d3bc52e",4
"6738440a4e65abf235491d7c","673a5248adf4719199a6bef4","[""lifestyle"",""food"",""entertainment"",""current affairs""]","[""food"",""entertainment"",""lifestyle""]","{""lifestyle"":2,""food"":2,""entertainment"":2,""current affairs"":2}",,"{""lifestyle"":[""673f72e7038d008079f2b301"",""673e1ff1d93f8c441d24595f"",""673f72e5038d008079f2b2cb"",""673ccef8d93f8c441df904b4"",""673ccef7d93f8c441df904a8"",""673b7c79adf4719199cdf961"",""673b7c78adf4719199cdf943"",""673b7c7aadf4719199cdf97f"",""673ccef6d93f8c441df90477"",""673e1ff3d93f8c441d24599c""],""food"":[""673ccea0d93f8c441df90312"",""673e2198d93f8c441d245cce"",""673e2196d93f8c441d245ca4"",""673ccea2d93f8c441df9034e"",""673e2197d93f8c441d245caa"",""6740c20ed59f3dd47dd56676"",""673f72ba038d008079f2b2ac"",""673b7ca2adf4719199cdfa20"",""673f72b7038d008079f2b257"",""673f72b9038d008079f2b288""],""entertainment"":[""673b7a8cadf4719199cdf463"",""673cce6cd93f8c441df9024a"",""673cce6fd93f8c441df90293"",""673cce6dd93f8c441df90268"",""6740c1e8d59f3dd47dd565e3"",""673f71fe038d008079f2b21d"",""673b7a89adf4719199cdf3fe"",""673e1f97d93f8c441d2458ba"",""673e1f99d93f8c441d2458f0"",""673cce6dd93f8c441df9026e""],""current affairs"":[""67407cb9d59f3dd47dcf29aa"",""67407cb1d59f3dd47dcf280c"",""67407cb7d59f3dd47dcf28f6"",""67407cb2d59f3dd47dcf2869"",""67407cbad59f3dd47dcf29b7"",""67407cb5d59f3dd47dcf2887"",""67407cb2d59f3dd47dcf2813"",""67407cb9d59f3dd47dcf29a4"",""67407cb4d59f3dd47dcf2881"",""67407cb0d59f3dd47dcf2800""]}",,"{""lifestyle"":10,""food"":35,""entertainment"":28,""current affairs"":10}",,"2024-11-21T15:03:11.379Z",83,false,"673f4baf3b72d97a8c784c59",11
"653548118a2815874166fa66","673a5248adf4719199a6bef4","[""sports"",""entertainment"",""world"",""current affairs""]","[""sports"",""entertainment"",""world"",""current affairs""]","{""sports"":2,""entertainment"":2,""world"":2,""current affairs"":2}",,"{""sports"":[""6740c0b3d59f3dd47dd561ce"",""673ccc46d93f8c441df8fd79"",""673ccc44d93f8c441df8fd49"",""6740c0b2d59f3dd47dd561af"",""673ccc46d93f8c441df8fd67"",""673ccc44d93f8c441df8fd3d"",""673e1f35d93f8c441d2457eb"",""673f6fa4038d008079f2ac31"",""673f6fa2038d008079f2abfe"",""673f6fa4038d008079f2ac3a""],""entertainment"":[""6740c1e9d59f3dd47dd56608"",""673e1f99d93f8c441d2458e4"",""673cce6cd93f8c441df90250"",""6740c1e9d59f3dd47dd56614"",""6740c1e8d59f3dd47dd565f5"",""673e1f98d93f8c441d2458cc"",""673b7a8aadf4719199cdf416"",""673cce6dd93f8c441df90262"",""673e1f98d93f8c441d2458d8"",""673f71fd038d008079f2b217""],""world"":[""673f6ee3038d008079f2a91c"",""6740bfded59f3dd47dd55e15"",""673ccb7cd93f8c441df8fbcf"",""673ccb7dd93f8c441df8fbe7"",""6740bfded59f3dd47dd55e1c"",""673f6ee4038d008079f2a934"",""6740bfe1d59f3dd47dd55e76"",""673b7bbfadf4719199cdf6eb"",""673b7bc2adf4719199cdf742"",""673f6ee4038d008079f2a946""],""current affairs"":[""67407cb1d59f3dd47dcf2806"",""67407cbad59f3dd47dcf29b1"",""67407cb6d59f3dd47dcf28ea"",""67407cbbd59f3dd47dcf29bd"",""67407cb8d59f3dd47dcf28fd"",""67407cafd59f3dd47dcf27f4"",""67407cb6d59f3dd47dcf28e4"",""67407cb3d59f3dd47dcf286f"",""67407cb4d59f3dd47dcf2881"",""67407cb3d59f3dd47dcf2875""]}",,"{""sports"":45,""entertainment"":10,""world"":32,""current affairs"":62}",,"2024-11-22T06:03:24.268Z",149,false,"67401eac038d0080790d8ce1",12
"6613f4a0ce72abb1ce9abe10","673a5248adf4719199a6bef4","[""education"",""health"",""entertainment"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-22T06:30:05.888Z",0,true,"674024ed038d0080790d9c3f",0
"6613f4bbce72abb1ce9abe70","673a5248adf4719199a6bef4","[""science"",""tourism"",""health"",""current affairs""]","[]","{""science"":1}",,"{""science"":[""673b7c2cadf4719199cdf88b"",""673f70b8038d008079f2aebb"",""673b7c2badf4719199cdf86d"",""673e211cd93f8c441d245b50"",""673f70b9038d008079f2aed3""]}",,"{""science"":17}",,"2024-11-22T06:30:07.899Z",17,true,"674024ef038d0080790d9c4c",1
"6613f498ce72abb1ce9abdef","673a5248adf4719199a6bef4","[""sports"",""lifestyle"",""science"",""current affairs""]","[]","{""sports"":1}",,"{""sports"":[""673f6fa5038d008079f2ac52"",""6740c0b4d59f3dd47dd561e6"",""673ccc44d93f8c441df8fd3d"",""6740c0b4d59f3dd47dd561e0"",""673e1f36d93f8c441d2457f1""]}",,"{""sports"":2}",,"2024-11-22T06:30:04.315Z",2,true,"674024ec038d0080790d9c35",1
"6613f4bdce72abb1ce9abe76","673a5248adf4719199a6bef4","[""crime"",""world"",""science"",""current affairs""]","[]","{""crime"":1}",,"{""crime"":[""673ccdacd93f8c441df90067"",""6740c18ed59f3dd47dd564ff"",""673b7df6adf4719199cdfc3c"",""673ccdafd93f8c441df900a3"",""673ccdaed93f8c441df90085""]}",,"{""crime"":14}",,"2024-11-22T06:30:04.758Z",14,true,"674024ec038d0080790d9c38",1
"6613f4b4ce72abb1ce9abe55","673a5248adf4719199a6bef4","[""environment"",""food"",""science"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-22T06:30:07.011Z",0,true,"674024ef038d0080790d9c46",0
"6613f4a8ce72abb1ce9abe2b","673a5248adf4719199a6bef4","[""politics"",""crime"",""world"",""current affairs""]","[""politics""]","{""politics"":2}",,"{""politics"":[""673f6f15038d008079f2a9db"",""673f6f15038d008079f2a9e7"",""673b7a41adf4719199cdf2a1"",""6740c020d59f3dd47dd55fa9"",""673ccba8d93f8c441df8fc6a"",""6740c020d59f3dd47dd55fc1"",""6740c01fd59f3dd47dd55f9d"",""673f6f14038d008079f2a9d5"",""673e1e9bd93f8c441d2456ff"",""673e1e9ad93f8c441d2456e7""]}",,"{""politics"":7}",,"2024-11-22T06:30:05.224Z",7,true,"674024ed038d0080790d9c3b",2
"6613f4d9ce72abb1ce9abee8","673a5248adf4719199a6bef4","[""lifestyle"",""environment"",""crime"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-22T06:30:06.559Z",0,true,"674024ee038d0080790d9c43",0
"6613f4d1ce72abb1ce9abeca","673a5248adf4719199a6bef4","[""politics"",""technology"",""world"",""current affairs""]","[]","{""politics"":1}",,"{""politics"":[""6740c022d59f3dd47dd55ff1"",""6740c020d59f3dd47dd55fbb"",""673e1e99d93f8c441d2456db"",""673b7a43adf4719199cdf2ce"",""6740c022d59f3dd47dd55fe5""]}",,"{""politics"":18}",,"2024-11-22T06:30:07.456Z",18,true,"674024ef038d0080790d9c49",1
"6613f4afce72abb1ce9abe43","673a5248adf4719199a6bef4","[""business"",""technology"",""environment"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-22T06:30:03.423Z",0,true,"674024eb038d0080790d9c30",0
"65b1ebbc90ba2e3794e9696d","67438cc9209bcb47ea985fe3","[""world"",""health"",""science"",""current affairs""]","[]","{""current affairs"":1,""science"":1,""health"":1,""world"":1}",,"{""current affairs"":[""6749b3f94f939aa0187f77b6"",""6749b4034f939aa0187f9dc5"",""6749b3fa4f939aa0187f7b09"",""6749b4054f939aa0187fa1b5"",""6749b4004f939aa0187f95d5""],""science"":[""6744b6a9ebdcef3dc9bea2d1"",""6748aabd718ee22bb5ea0ff4"",""6744b6a9ebdcef3dc9bea2bf"",""6749fd354f939aa018874687"",""6748aabc718ee22bb5ea0fd6""],""health"":[""6744b68febdcef3dc9bea278"",""6749fc8e4f939aa0188744c6"",""6748aa7a718ee22bb5ea0f2b"",""6747588e6435a67fa9050ada"",""6744b68debdcef3dc9bea23a""],""world"":[""6744b4adebdcef3dc9be9c17"",""6748a91c718ee22bb5ea0adc"",""6749fe384f939aa018874834"",""674757996435a67fa905076b"",""6746065cec495caac444ef86""]}",,"{""current affairs"":67,""science"":55,""health"":22,""world"":16}",,"2024-11-25T05:24:51.554Z",160,false,"67440a23209bcb47eaae673f",4
"6613f4c4ce72abb1ce9abe94","67438cc9209bcb47ea985fe3","[""entertainment"",""science"",""business"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-25T06:30:06.574Z",0,true,"6744196e209bcb47eaae7648",0
"6613f4d0ce72abb1ce9abec4","67438cc9209bcb47ea985fe3","[""entertainment"",""environment"",""food"",""current affairs""]","[]","{""entertainment"":1}",,"{""entertainment"":[""6748ac4e718ee22bb5ea14b2"",""6749fb104f939aa018873f41"",""6749fb104f939aa018873f50"",""6749fb0f4f939aa018873f2e"",""674759df6435a67fa9050ed6""]}",,"{""entertainment"":0}",,"2024-11-25T06:30:07.881Z",0,true,"6744196f209bcb47eaae7651",1
"6613f4d3ce72abb1ce9abed3","67438cc9209bcb47ea985fe3","[""lifestyle"",""entertainment"",""sports"",""current affairs""]","[""lifestyle""]","{""lifestyle"":2}",,"{""lifestyle"":[""6749fdd64f939aa0188747fb"",""6748ac9b718ee22bb5ea155d"",""67460a3fec495caac444f908"",""6748ac9c718ee22bb5ea157b"",""6748ac9c718ee22bb5ea1569"",""67475a3d6435a67fa905105c"",""6748ac9d718ee22bb5ea1587"",""6749fdd44f939aa0188747d1"",""6749fdd54f939aa0188747e9"",""67460a40ec495caac444f926""]}",,"{""lifestyle"":2}",,"2024-11-25T06:30:08.317Z",2,true,"67441970209bcb47eaae7654",2
"6613f4dece72abb1ce9abefd","67438cc9209bcb47ea985fe3","[""environment"",""world"",""entertainment"",""current affairs""]","[]","{""environment"":1}",,"{""environment"":[""6749fc634f939aa018874420"",""6744b6dbebdcef3dc9bea378"",""67460928ec495caac444f5e4"",""6749fc604f939aa0188743d0"",""674759446435a67fa9050cd4""]}",,"{""environment"":17}",,"2024-11-25T06:30:07.009Z",17,true,"6744196f209bcb47eaae764b",1
"6613f4cece72abb1ce9abebb","67438cc9209bcb47ea985fe3","[""world"",""food"",""politics"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-11-25T06:30:02.638Z",0,true,"6744196a209bcb47eaae762d",0
